PREFIXO: ;3D-009
NOME DO POSTO: ;BUENOPOLIS
MUNICÍPIO: ;MORUNGABA
CURSO D'ÁGUA: ;JAGUARI,R
ÁREA (Km²): ;1.950,00
LATITUDE: ;22°51'02"
LONGITUDE: ;46°46'47"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  08/1936;17,831;18,137;18,445;16,929;17,831;20,680;25,179;25,544;24,457;22,357;20,353;19,387;19,706;18,137;19,070;19,706;20,353;18,756;19,706;19,387;18,756;19,070;24,457;29,735;29,735;31,339;36,414;47,735;68,880;67,669;66,468;16,929;27,168;68,880
  09/1936;57,258;40,476;33,828;29,735;27,408;25,179;25,179;21,010;22,357;22,357;22,700;24,817;24,457;24,457;23,746;23,046;23,746;23,746;24,100;25,179;26,281;25,911;27,408;30,532;33,406;35,541;30,132;25,911;24,457;22,016;---;21,010;27,546;57,258
  10/1936;21,678;20,353;19,706;19,070;18,445;18,445;18,445;17,227;17,831;19,070;20,028;25,911;24,457;23,746;21,678;21,678;21,678;21,010;19,706;21,343;28,173;23,395;21,343;20,353;18,756;17,831;17,227;16,633;16,341;15,764;15,764;15,764;20,100;28,173
  11/1936;16,051;15,479;16,341;16,633;70,719;57,258;40,013;26,654;22,357;21,010;21,010;28,559;28,559;22,357;22,357;21,010;19,706;18,756;25,179;40,941;44,758;43,787;38,643;35,976;32,571;32,158;31,339;30,532;28,948;25,179;---;15,479;29,828;70,719
  12/1936;23,046;25,179;47,232;76,382;72,582;60,629;53,449;50,811;48,749;43,787;36,854;33,406;36,414;55,065;104,267;134,880;148,979;189,409;200,820;175,380;140,960;94,718;66,468;58,370;56,156;77,671;97,606;153,532;160,024;168,573;166,653;23,046;92,195;200,820
  01/1937;140,960;118,266;96,880;90,469;87,692;94,003;89,075;77,026;72,582;77,671;83,609;108,833;133,169;142,722;152,615;151,702;145,387;140,960;156,297;146,280;128,938;111,933;95,436;92,581;99,067;99,067;98,335;93,290;84,282;75,105;71,337;71,337;108,244;156,297
  02/1937;69,490;68,880;65,872;65,278;63,514;68,273;65,872;61,201;58,370;58,931;59,494;61,201;62,352;66,468;73,838;72,582;90,469;93,290;88,382;81,605;76,382;69,490;62,352;57,258;57,813;57,813;53,985;53,985;---;---;---;53,985;67,301;93,290
  03/1937;52,916;56,156;57,813;62,352;69,490;68,273;61,201;58,370;56,156;55,609;53,449;56,156;57,813;51,858;49,261;47,232;46,732;45,739;45,739;45,247;44,758;48,749;50,811;48,749;46,234;45,739;51,858;47,735;42,827;40,941;40,476;40,476;51,821;69,490
  04/1937;39,097;38,192;37,297;37,297;44,758;50,811;53,449;59,494;71,337;77,026;82,938;67,669;53,985;49,261;47,232;70,719;77,026;72,582;65,872;56,156;51,858;49,775;48,241;49,261;48,749;47,232;45,739;45,247;45,739;44,758;---;37,297;54,293;82,938
  05/1937;46,234;47,735;50,811;53,985;48,241;44,271;42,827;41,878;40,476;39,554;37,743;37,743;37,297;35,976;36,414;40,941;43,787;43,787;40,941;39,097;38,192;37,297;35,976;35,541;34,252;34,679;35,109;33,828;33,828;32,988;32,158;32,158;39,793;53,985
  06/1937;35,109;38,192;37,743;36,854;33,828;36,414;43,306;47,232;45,739;42,352;38,192;36,414;35,541;33,828;32,988;32,158;31,747;31,339;31,339;30,934;31,747;30,132;29,735;29,340;29,340;28,948;28,559;28,559;27,789;27,789;---;27,789;34,106;47,232
  07/1937;27,789;27,408;27,030;26,654;27,408;26,281;26,281;26,654;25,911;25,544;25,544;26,281;24,817;24,817;24,457;24,457;24,100;24,100;23,746;23,395;23,395;23,046;22,700;22,700;23,046;24,100;22,700;23,395;23,046;22,357;21,678;21,678;24,672;27,789
  08/1937;22,016;23,046;21,010;21,010;21,343;21,343;21,010;21,010;21,010;21,010;21,010;20,680;21,010;20,680;20,680;20,353;20,353;20,028;20,028;19,387;19,070;20,680;23,746;27,408;26,654;25,179;24,100;22,700;22,700;22,700;20,680;19,070;21,730;27,408
  09/1937;19,706;20,028;19,387;19,070;18,756;18,756;18,756;18,756;18,756;18,445;18,137;18,137;17,831;17,831;17,831;17,527;17,527;17,527;17,227;16,929;16,051;16,341;16,051;16,341;16,341;16,051;16,051;15,764;15,764;15,764;---;15,764;17,581;20,028
  10/1937;16,929;18,756;21,010;22,700;22,700;22,700;28,559;29,340;30,934;33,828;38,643;31,747;31,747;37,743;40,941;55,609;60,629;56,156;42,352;42,827;50,811;49,775;41,408;35,976;32,571;35,541;36,414;33,406;30,132;27,030;24,817;16,929;34,959;60,629
  11/1937;23,395;24,100;33,828;43,306;41,878;37,297;30,532;28,948;30,132;31,339;28,173;27,408;28,173;24,457;23,746;34,679;75,742;88,382;91,874;88,382;69,490;57,258;48,749;53,449;54,524;49,261;42,827;38,643;36,414;33,406;---;23,395;43,993;91,874
  12/1937;32,988;32,158;32,988;36,854;49,261;52,386;61,201;69,490;67,067;70,103;80,942;78,320;75,105;67,669;56,705;51,858;62,932;96,156;112,714;124,777;142,722;134,880;126,433;81,605;63,514;60,060;55,609;52,916;49,775;64,687;69,490;32,158;71,399;142,722
  01/1938;68,273;73,208;75,105;74,470;76,382;88,382;106,537;112,714;114,287;108,833;92,581;75,105;62,932;64,099;64,099;62,932;75,105;76,382;70,103;69,490;68,273;62,352;60,060;55,065;54,524;52,916;57,258;51,858;51,858;48,241;46,732;46,732;71,618;114,287
  02/1938;44,758;42,352;40,941;40,476;39,554;40,941;45,739;46,234;43,306;43,787;42,827;46,234;53,985;51,333;50,291;53,449;49,261;50,811;58,370;65,278;69,490;66,468;77,671;88,382;87,004;78,972;62,932;57,813;---;---;---;39,554;54,952;88,382
  03/1938;56,705;65,872;68,880;61,775;61,775;58,931;58,370;59,494;54,524;50,811;49,775;46,732;44,758;45,739;43,787;42,827;41,878;40,941;47,232;47,735;46,234;50,811;52,916;56,705;56,156;52,916;50,811;47,735;46,732;44,271;41,878;40,941;51,474;68,880
  04/1938;41,878;45,739;47,232;45,739;47,232;46,234;47,735;44,758;43,787;41,408;40,476;39,097;38,192;36,854;36,414;36,854;36,414;35,976;35,541;35,109;37,297;39,097;40,476;39,554;39,097;35,541;35,109;33,406;32,988;33,828;---;32,988;39,635;47,735
  05/1938;34,252;32,988;32,158;31,339;30,934;30,934;30,132;29,340;29,340;28,948;28,559;28,948;30,532;35,541;35,541;35,109;35,976;34,679;34,679;38,643;41,408;43,306;43,306;48,241;46,234;39,097;39,554;39,097;37,297;34,679;32,988;28,559;35,283;48,241
  06/1938;32,571;31,339;29,735;28,173;28,559;27,789;26,654;24,817;28,559;28,559;28,173;27,030;27,030;27,408;26,654;25,911;25,544;25,544;25,544;25,179;25,179;25,179;24,817;24,817;24,817;25,179;26,654;24,817;24,457;24,100;---;24,100;26,693;32,571
  07/1938;24,457;24,100;23,746;25,911;24,817;23,746;23,746;23,395;23,046;23,746;24,100;23,046;22,700;22,700;22,700;22,700;23,746;22,016;23,746;23,746;23,746;23,746;23,395;21,678;23,395;20,680;20,353;20,680;21,010;21,010;21,010;20,353;22,988;25,911
  08/1938;22,016;21,678;23,046;24,457;27,408;28,948;28,948;27,408;28,173;32,571;32,158;28,173;26,281;25,179;25,179;21,678;21,010;21,010;20,680;20,353;20,028;20,028;18,756;19,387;19,387;19,387;18,445;18,137;17,831;17,527;17,227;17,227;22,984;32,571
  09/1938;17,227;16,929;17,227;17,227;19,070;16,633;17,831;19,706;26,281;44,271;44,758;33,828;30,934;31,339;28,559;26,281;24,817;24,817;23,046;21,343;20,028;19,387;19,070;19,387;19,387;18,756;18,137;18,137;18,445;19,070;---;16,633;23,064;44,758
  10/1938;19,706;20,028;25,179;34,252;35,109;31,339;27,030;24,100;22,016;20,353;19,070;18,137;20,680;27,408;31,747;35,976;38,192;38,192;55,065;84,282;82,938;80,283;84,282;78,972;77,026;68,273;62,352;56,705;54,524;49,261;49,775;18,137;44,266;84,282
  11/1938;47,232;45,739;44,271;40,941;38,643;35,541;34,252;33,406;35,109;37,297;38,643;40,013;41,878;38,643;34,252;32,571;34,252;34,252;30,934;29,735;28,948;28,173;32,571;34,252;31,747;30,132;30,934;37,743;35,976;33,406;---;28,173;35,716;47,232
  12/1938;38,192;38,643;40,476;37,743;33,406;32,158;30,132;28,559;30,934;35,109;36,854;36,414;32,988;32,158;32,571;32,571;33,406;37,743;40,013;42,352;43,306;40,476;40,013;40,476;52,386;68,880;69,490;63,514;57,258;49,261;44,758;28,559;41,040;69,490
  01/1939;45,739;43,306;42,352;39,554;36,414;38,192;46,234;47,735;86,320;115,870;73,208;64,687;55,609;59,494;60,060;75,742;65,278;53,985;46,234;42,827;40,476;49,775;70,719;99,801;87,004;87,004;84,282;71,958;68,273;77,026;72,582;36,414;62,830;115,870
  02/1939;68,880;62,932;58,931;61,775;66,468;58,370;50,291;47,735;50,291;64,687;79,626;95,436;98,335;96,880;89,075;69,490;57,258;54,524;51,858;51,333;53,985;56,156;58,931;58,370;60,060;57,258;57,813;61,201;---;---;---;47,735;64,212;98,335
  03/1939;61,775;59,494;54,524;49,775;45,739;44,758;42,827;41,408;40,476;41,408;40,941;40,013;42,352;43,306;42,352;42,352;41,878;40,476;41,878;40,941;40,013;40,013;38,643;37,743;42,827;53,449;55,065;49,775;48,241;51,333;60,060;37,743;45,672;61,775
  04/1939;76,382;75,742;73,208;60,060;52,916;55,065;46,732;45,247;44,271;43,787;40,476;36,854;40,941;43,787;48,749;43,306;40,013;38,192;36,854;35,976;35,109;34,679;34,252;40,013;38,643;38,192;38,192;40,013;40,476;38,192;---;34,252;45,211;76,382
  05/1939;35,541;34,679;33,406;32,571;33,828;32,988;32,988;34,252;44,271;53,985;55,065;55,065;51,333;44,758;42,352;43,306;36,854;34,679;33,828;32,571;32,158;31,339;30,934;30,532;30,132;29,735;29,340;28,948;28,948;32,158;33,406;28,948;36,644;55,065
  06/1939;33,828;31,747;30,532;30,132;29,735;31,339;30,532;29,340;28,173;28,173;29,340;30,132;30,934;28,948;28,173;28,173;28,173;27,408;26,281;25,911;25,911;25,911;25,911;25,179;24,817;24,457;24,457;24,457;25,179;25,544;---;24,457;27,961;33,828
  07/1939;24,817;24,457;24,100;23,746;23,395;23,395;23,395;23,046;22,700;22,700;23,046;22,700;22,357;22,016;21,678;21,678;21,678;22,016;21,343;21,678;21,678;21,010;21,678;22,357;24,817;26,654;27,030;28,173;26,281;24,100;21,678;21,010;23,271;28,173
  08/1939;22,016;21,678;21,343;21,010;21,010;20,680;20,353;20,353;20,680;20,028;19,706;19,070;19,070;19,387;16,051;18,445;19,070;18,445;18,756;17,831;17,831;17,831;18,445;18,137;17,831;17,831;17,227;16,633;16,929;18,137;17,527;16,051;19,011;22,016
  09/1939;17,527;17,227;17,831;19,070;20,680;19,387;17,227;17,527;17,227;17,527;17,227;16,929;17,831;17,527;17,527;16,929;16,341;17,527;19,387;20,028;19,706;18,137;16,929;16,051;15,764;15,764;17,227;16,633;15,479;15,197;---;15,197;17,512;20,680
  10/1939;15,479;16,633;17,831;18,756;20,680;22,016;22,357;23,046;20,353;17,831;16,633;15,764;15,764;14,918;15,197;15,479;14,918;15,197;15,764;15,197;14,641;15,197;16,929;17,227;18,445;17,831;16,929;15,764;15,479;13,561;11,772;11,772;16,890;23,046
  11/1939;13,827;13,297;12,020;12,778;14,367;14,918;14,918;18,445;20,353;21,010;21,343;19,387;18,756;17,831;17,831;17,527;17,831;20,680;22,700;23,046;22,700;22,016;21,343;21,343;22,700;28,173;64,687;81,605;70,719;54,524;---;12,020;25,423;81,605
  12/1939;43,787;42,352;39,554;34,252;30,532;30,532;31,339;30,934;29,340;26,654;24,817;28,173;28,948;29,340;27,789;26,654;23,746;21,678;23,746;30,934;39,554;36,414;41,408;56,705;73,838;82,270;87,692;93,290;84,959;79,626;75,742;21,678;43,761;93,290
  01/1940;66,468;58,931;66,468;60,060;52,386;45,739;47,735;54,524;67,067;89,770;128,938;193,519;211,490;209,334;177,351;138,338;106,537;85,638;73,838;75,742;75,742;79,626;78,972;68,880;67,669;69,490;72,582;63,514;54,524;51,333;49,261;45,739;88,434;211,490
  02/1940;67,669;78,972;92,581;103,516;112,714;122,315;158,155;182,326;169,537;150,791;130,622;119,070;122,315;146,280;171,474;161,904;147,177;139,209;129,779;138,338;140,083;141,840;146,280;120,687;115,870;96,156;87,692;81,605;74,470;---;---;67,669;125,842;182,326
  03/1940;73,208;70,103;68,880;70,103;73,208;73,208;68,273;67,067;71,958;73,208;90,469;89,075;89,075;91,170;87,692;87,692;96,880;103,516;93,290;77,026;70,103;67,669;66,468;64,687;60,060;57,813;56,705;55,065;54,524;57,258;65,872;54,524;73,914;103,516
  04/1940;54,524;55,609;52,916;52,386;51,858;51,858;54,524;51,858;51,858;52,386;52,916;52,916;49,775;49,775;49,261;47,232;46,732;49,775;52,916;48,241;45,739;45,739;44,271;43,787;42,352;42,827;43,306;41,878;42,827;40,941;---;40,941;48,766;55,609
  05/1940;40,476;41,878;42,352;42,352;40,941;40,476;40,013;38,643;38,192;37,743;36,414;36,414;36,854;35,976;35,109;35,976;38,942;37,550;35,733;33,958;33,521;32,227;31,801;31,377;30,957;30,539;30,123;30,123;30,123;29,711;29,711;29,711;35,684;42,352
  06/1940;30,539;31,801;30,957;30,123;29,711;28,894;28,894;28,088;27,689;26,508;28,489;27,292;26,508;26,508;26,508;26,120;25,735;26,120;25,735;25,352;24,595;24,972;24,220;23,113;23,480;24,220;24,220;23,480;23,113;23,113;---;23,113;26,537;31,801
  07/1940;22,750;22,750;22,750;22,750;22,389;22,389;22,750;24,972;21,676;22,031;22,031;21,676;21,324;20,974;19,941;20,974;19,603;19,941;19,603;19,603;19,941;22,389;18,933;19,941;19,941;19,267;19,267;18,933;19,603;19,267;18,275;18,275;20,924;24,972
  08/1940;18,275;18,275;17,951;18,603;16,679;18,603;18,275;17,951;17,951;17,629;17,629;17,309;18,275;17,309;16,679;16,368;15,755;16,060;15,452;17,629;16,368;14,561;15,452;15,152;14,561;13,981;15,452;16,679;16,060;15,755;15,452;13,981;16,714;18,603
  09/1940;15,755;14,270;13,981;15,755;14,855;15,152;14,270;13,981;12,581;13,133;13,696;13,981;14,855;14,855;14,855;12,855;11,511;13,696;13,981;13,133;13,133;13,696;14,270;14,855;18,275;18,275;19,603;17,951;17,309;14,561;---;11,511;14,769;19,603
  10/1940;15,152;14,855;13,981;13,696;13,696;12,855;11,774;10,739;13,413;13,413;14,561;20,627;22,031;25,352;23,480;20,974;18,275;15,452;14,270;13,413;13,133;17,951;22,389;19,267;20,283;18,933;17,629;18,603;22,750;25,735;21,676;10,739;17,431;25,735
  11/1940;20,283;16,060;14,561;15,152;20,627;21,676;19,267;18,603;17,951;21,324;17,309;23,480;32,227;42,282;50,406;53,084;54,722;52,005;43,753;41,314;39,411;31,377;26,508;23,849;22,031;26,508;30,123;38,475;54,174;47,280;---;14,561;31,194;54,722
  12/1940;38,475;31,377;30,123;27,689;26,508;23,849;22,389;19,603;18,275;20,974;18,933;18,933;22,031;25,352;23,849;24,220;38,011;51,469;59,780;51,469;46,259;56,944;62,096;58,638;53,627;46,259;38,011;33,087;31,377;30,539;31,377;18,275;34,888;62,096
  01/1941;45,752;60,933;66,250;62,681;49,878;43,753;39,411;31,377;32,227;34,398;33,087;32,656;37,550;33,521;31,801;30,957;35,285;30,957;32,227;35,733;34,840;33,521;36,183;42,282;47,794;44,747;42,769;38,475;32,656;30,539;26,899;26,899;39,069;66,250
  02/1941;25,735;25,735;29,711;28,088;26,899;26,899;25,352;25,352;25,352;24,220;23,113;22,031;21,324;20,283;19,603;19,267;19,603;22,389;21,324;28,088;23,849;23,480;25,735;28,088;28,894;34,398;33,521;33,087;---;---;---;19,267;25,408;34,398
  03/1941;29,711;23,113;24,220;22,389;19,941;19,603;19,603;20,283;19,267;18,933;19,267;18,933;18,933;20,283;23,113;25,735;26,120;24,972;21,676;20,283;19,267;20,974;27,292;32,227;45,249;48,831;47,794;47,280;43,260;35,285;31,377;18,933;26,942;48,831
  04/1941;30,539;29,301;27,292;27,292;28,088;25,735;23,113;22,031;19,941;22,031;22,389;23,480;23,849;22,389;22,031;20,283;19,267;19,267;19,941;19,603;19,267;19,267;18,933;18,603;18,275;17,951;17,629;17,951;14,270;16,060;---;14,270;21,536;30,539
  05/1941;16,368;16,060;16,060;16,060;15,755;15,152;15,152;15,452;15,152;15,755;15,152;14,270;13,696;15,452;14,561;15,452;16,993;19,267;18,933;19,603;17,629;16,060;15,452;15,452;16,060;14,855;14,561;16,060;16,060;15,755;15,755;13,696;15,937;19,603
  06/1941;15,152;14,561;14,270;15,452;15,755;15,452;14,561;14,270;13,696;12,855;14,855;14,855;13,981;13,696;14,270;12,855;12,309;15,452;14,855;13,696;13,413;13,133;13,133;12,855;13,696;14,855;18,603;21,324;26,508;22,031;---;12,309;15,213;26,508
  07/1941;17,951;15,755;15,152;16,060;13,981;13,696;12,581;12,855;15,152;13,981;13,413;13,413;13,413;12,581;12,855;14,561;16,993;18,933;17,629;16,993;15,452;15,452;15,452;14,270;13,696;13,413;12,855;11,774;11,511;13,133;13,696;11,511;14,473;18,933
  08/1941;12,309;12,309;11,511;10,739;8,804;13,696;12,040;11,774;11,251;10,993;10,487;9,036;11,251;10,993;10,487;10,487;10,739;10,993;11,251;12,309;11,774;11,511;10,487;10,487;10,238;8,349;10,739;10,238;9,992;9,749;9,508;8,349;10,856;13,696
  09/1941;8,804;6,848;12,581;19,603;19,941;21,676;28,088;26,899;27,292;24,595;20,283;20,627;19,267;23,480;35,285;47,280;47,280;39,411;38,475;37,550;35,733;29,301;28,088;27,292;32,227;38,942;49,353;54,722;62,681;55,828;---;6,848;31,314;62,681
  10/1941;46,259;53,627;61,513;57,506;43,753;41,314;42,769;45,752;56,944;55,828;47,794;38,011;33,958;30,539;28,489;27,689;30,539;31,801;33,087;29,301;25,352;22,750;22,750;20,974;20,283;19,941;19,267;19,267;18,275;18,603;18,933;18,275;34,286;61,513
  11/1941;19,941;20,974;20,974;27,689;25,735;24,972;33,958;34,840;38,475;38,475;34,398;28,894;25,735;26,508;24,595;23,480;36,183;59,780;61,513;50,406;39,883;35,733;33,087;28,489;26,899;26,120;28,088;27,689;26,508;26,899;---;19,941;31,897;61,513
  12/1941;26,899;33,087;28,894;27,292;26,899;24,972;23,480;23,113;28,489;43,260;49,353;53,627;48,831;48,831;50,936;50,406;49,878;51,469;50,406;47,794;43,753;39,883;37,092;37,550;33,087;31,801;30,123;31,801;30,957;39,411;67,460;23,113;39,059;67,460
  01/1942;68,681;56,944;51,469;49,353;43,753;38,942;37,092;35,733;33,087;38,942;52,543;51,469;51,469;43,753;38,942;38,011;39,411;37,092;33,958;33,521;31,377;30,957;30,539;28,894;26,508;26,899;29,301;30,123;29,711;29,711;34,398;26,508;38,793;68,681
  02/1942;43,753;48,311;52,005;56,385;56,944;45,752;38,011;36,183;35,285;41,314;38,475;36,636;39,883;44,747;38,011;38,011;38,475;40,834;59,207;70,532;78,822;82,796;82,796;82,127;77,518;69,295;57,506;51,469;---;---;---;35,285;52,896;82,796
  03/1942;54,722;49,353;46,259;47,794;54,174;60,933;72,406;80,136;81,461;75,581;68,681;68,069;73,668;78,168;78,168;75,581;73,036;68,681;58,638;54,722;55,828;62,096;58,070;53,084;49,878;49,353;48,311;47,280;53,627;51,469;49,878;46,259;61,261;81,461
  04/1942;49,878;47,794;43,753;41,796;40,834;40,834;40,834;41,796;39,883;38,475;38,011;36,183;36,183;39,411;46,259;51,469;48,831;47,280;39,411;38,942;44,747;48,311;50,936;48,831;44,747;41,796;38,942;37,092;35,733;34,398;---;34,398;42,446;51,469
  05/1942;32,656;32,227;32,227;31,377;32,227;32,227;33,521;33,521;33,521;31,801;30,539;30,957;29,711;29,301;28,489;28,088;27,292;26,899;27,689;27,292;26,508;26,508;26,508;26,508;25,352;26,508;25,735;25,735;25,735;24,972;24,595;24,595;28,911;33,521
  06/1942;24,220;24,972;24,972;23,849;23,849;24,595;23,849;22,389;20,974;26,120;33,087;35,285;33,958;30,957;27,292;27,689;26,899;25,352;24,220;23,849;23,480;23,113;26,508;22,750;22,389;22,389;22,389;22,031;21,676;21,676;---;20,974;25,226;35,285
  07/1942;22,750;22,031;21,324;22,389;26,899;28,088;28,894;26,508;25,352;28,894;35,733;37,092;33,087;29,711;26,899;26,508;24,972;23,113;22,750;21,324;22,389;21,676;20,974;20,974;20,974;20,974;20,627;20,627;20,974;20,627;20,627;20,627;24,702;37,092
  08/1942;20,283;20,627;21,676;21,676;20,627;20,283;19,603;19,267;19,267;17,629;16,993;17,951;18,275;18,933;18,603;18,275;18,275;18,275;17,309;16,993;16,993;16,679;16,993;16,993;16,679;16,679;16,368;16,060;16,368;16,368;16,060;16,060;18,163;21,676
  09/1942;16,368;16,368;16,060;16,060;15,755;14,561;14,561;16,060;16,060;16,368;16,060;16,060;15,452;14,561;14,270;14,561;16,368;16,679;18,603;19,267;18,275;18,275;17,309;16,993;17,309;17,629;19,941;18,933;17,629;16,679;---;14,270;16,636;19,941
  10/1942;15,755;15,452;14,855;14,270;13,696;16,679;20,283;18,275;16,679;18,603;14,561;13,696;12,855;14,855;14,855;14,270;14,855;14,561;13,413;12,855;13,413;13,133;12,855;12,855;14,270;13,413;14,855;15,452;20,627;22,031;20,974;12,855;15,458;22,031
  11/1942;19,941;17,951;17,309;16,679;15,452;14,561;12,581;13,133;13,981;13,696;14,270;14,855;16,060;16,060;19,603;18,933;19,267;18,603;17,309;16,679;17,629;17,629;17,309;15,452;13,696;14,270;18,275;23,480;23,849;26,899;---;12,581;17,180;26,899
  12/1942;24,220;27,292;29,301;30,539;31,377;30,539;26,508;28,894;26,120;21,676;19,941;19,267;18,933;18,603;21,676;26,120;24,220;23,113;23,113;22,389;20,974;23,480;29,301;36,183;38,011;39,411;38,942;34,398;31,377;29,301;29,711;18,603;27,256;39,411
  01/1943;26,899;23,849;21,324;21,324;21,324;19,941;20,283;22,750;23,849;27,689;32,656;31,377;33,087;33,958;34,398;36,636;38,475;34,840;31,801;41,314;47,794;49,878;51,469;61,513;62,096;58,070;62,681;74,941;55,828;50,936;50,936;19,941;38,836;74,941
  02/1943;55,828;54,722;66,250;66,250;61,513;51,469;41,796;38,011;35,733;34,840;35,733;34,398;33,521;33,087;32,227;34,398;39,883;45,752;53,627;58,070;75,581;74,303;71,778;62,681;52,543;52,005;55,828;55,828;---;---;---;32,227;50,273;75,581
  03/1943;46,768;45,752;43,260;38,475;35,733;38,011;48,311;60,933;69,912;62,681;74,303;80,797;74,941;76,224;132,605;99,620;102,567;92,430;81,461;63,270;59,780;48,311;45,249;45,249;47,280;50,406;52,543;57,506;64,454;62,681;50,406;35,733;62,965;132,605
  04/1943;46,259;46,259;43,260;39,411;37,550;36,636;34,840;33,958;32,656;31,801;30,539;30,123;30,123;29,711;30,957;32,656;32,227;31,377;30,957;29,711;27,689;27,292;27,292;26,508;26,120;26,120;26,120;25,735;25,352;24,972;---;24,972;31,807;46,259
  05/1943;24,595;24,220;23,849;24,595;23,113;23,480;23,480;22,750;22,750;23,113;23,849;23,480;23,113;22,750;22,750;22,750;21,676;22,389;22,389;22,031;21,676;20,974;20,627;20,283;20,283;20,974;21,324;20,283;20,283;19,941;19,267;19,267;22,227;24,595
  06/1943;19,941;19,267;19,267;18,933;19,267;19,603;20,627;22,750;23,480;23,480;24,220;23,480;22,031;20,627;20,283;19,941;19,603;19,267;19,603;19,941;22,031;21,324;19,267;18,933;18,933;19,267;19,267;18,275;18,933;18,275;---;18,275;20,337;24,220
  07/1943;18,275;18,275;17,629;17,309;16,679;17,629;17,629;16,993;17,309;16,993;16,993;16,993;16,679;16,679;16,060;15,755;15,755;15,755;15,152;15,452;16,060;16,060;16,060;16,060;15,755;15,452;15,152;15,452;15,152;15,152;14,561;14,561;16,352;18,275
  08/1943;14,561;13,696;13,133;14,561;14,561;14,270;13,981;13,981;13,981;14,855;15,152;14,561;14,270;13,981;13,981;14,561;13,981;13,696;13,696;13,696;13,696;13,413;12,581;13,696;16,993;18,603;20,283;18,933;16,993;14,855;14,270;12,581;14,757;20,283
  09/1943;14,561;14,270;13,133;13,133;13,133;12,040;10,739;12,581;10,993;11,774;13,413;14,270;13,696;16,368;16,993;16,368;13,981;13,696;13,133;12,309;10,238;13,413;13,696;15,152;18,275;19,267;21,324;19,603;16,993;15,152;---;10,238;14,457;21,324
  10/1943;14,561;13,133;12,855;12,581;13,133;15,452;14,855;15,152;15,152;14,855;14,270;14,855;16,060;21,676;22,389;21,676;19,603;18,933;17,629;16,679;15,755;15,755;16,993;17,951;16,679;17,309;17,309;21,324;30,123;46,259;45,249;12,581;18,910;46,259
  11/1943;32,656;31,377;35,285;31,801;30,123;27,292;36,636;30,539;28,489;30,123;25,352;25,352;24,972;23,113;20,283;18,933;17,951;16,993;17,629;17,951;17,309;16,060;16,060;17,309;16,993;16,993;16,368;16,679;13,981;11,251;---;11,251;22,728;36,636
  12/1943;17,309;19,267;20,974;22,389;22,750;19,267;18,603;16,368;15,755;14,561;14,855;14,270;13,981;13,133;17,951;20,283;18,933;16,368;15,755;15,755;14,855;16,060;19,267;31,377;46,768;46,259;43,260;32,656;30,539;28,088;37,550;13,133;22,426;46,768
  01/1944;29,711;38,475;36,636;40,834;38,475;37,550;36,183;37,092;37,550;36,183;27,689;22,389;21,324;22,031;24,595;25,352;23,113;20,974;19,603;18,275;17,309;16,993;16,060;16,679;17,951;22,750;23,849;22,750;21,324;20,283;18,933;16,060;26,094;40,834
  02/1944;19,603;19,603;19,603;21,324;23,113;21,324;23,113;20,627;22,389;22,750;22,031;20,283;20,627;19,603;18,933;22,750;26,508;28,088;44,747;38,011;44,747;53,084;55,828;60,355;65,649;66,854;56,385;50,406;47,794;---;---;18,933;33,660;66,854
  03/1944;50,936;55,828;62,681;56,385;83,467;86,178;104,057;98,889;80,136;67,460;66,250;52,005;50,936;57,506;54,174;55,828;54,722;52,543;56,944;55,828;54,722;48,831;44,747;40,357;37,550;35,285;32,656;33,087;31,377;31,377;29,711;29,711;55,563;104,057
  04/1944;28,489;30,957;31,801;30,123;28,894;26,899;26,899;25,735;24,972;24,220;24,972;23,849;23,113;23,113;22,750;23,113;23,849;25,352;26,899;28,088;26,899;25,735;24,595;23,480;23,480;22,389;21,324;20,627;20,283;19,941;---;19,941;25,095;31,801
  05/1944;19,267;19,603;19,603;19,603;18,933;19,267;18,933;18,275;18,603;18,933;18,603;18,933;18,603;18,275;17,951;18,603;19,267;19,603;19,267;19,603;19,267;18,603;17,629;17,951;17,951;17,629;16,679;17,309;17,951;16,993;16,679;16,679;18,528;19,603
  06/1944;16,679;16,679;16,368;16,368;16,060;15,152;16,679;16,679;16,060;15,755;16,368;15,452;14,561;16,060;16,060;14,270;15,152;14,855;13,696;13,696;16,060;16,368;16,368;16,060;15,452;14,270;11,774;15,755;16,060;14,855;---;11,774;15,522;16,679
  07/1944;13,133;15,755;16,679;12,855;14,561;15,452;16,368;16,679;16,060;15,755;15,755;16,060;15,755;15,152;14,270;13,981;13,696;10,993;14,270;14,270;14,561;13,413;13,413;12,855;10,487;13,696;14,270;13,696;13,133;12,581;10,993;10,487;14,213;16,679
  08/1944;9,749;13,133;12,855;12,309;12,581;12,040;11,251;9,036;11,774;11,774;11,774;11,511;10,993;11,774;9,508;10,739;10,238;11,511;11,774;11,774;10,739;8,804;11,251;11,511;10,993;10,993;10,993;9,992;8,575;11,251;11,774;8,575;11,128;13,133
