PREFIXO: ;3D-002
NOME DO POSTO: ;MONTE ALEGRE DO SUL
MUNICÍPIO: ;MONTE ALEGRE DO SUL
CURSO D'ÁGUA: ;CAMANDUCAIA,R/CAMAND.OU DA GUARDINHA,R/GUARDINHA,R DA
ÁREA (Km²): ;387,00
LATITUDE: ;22°41'44"
LONGITUDE: ;46°40'25"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  09/1972;3,354;3,277;3,200;3,124;3,124;5,715;5,715;4,545;4,060;3,743;3,664;3,431;3,277;3,200;3,124;3,124;3,048;2,973;2,973;2,898;2,823;2,823;2,675;2,675;3,743;3,743;3,508;3,277;3,277;3,901;---;2,675;3,467;5,715
  10/1972;3,743;3,508;4,382;6,933;8,103;7,649;8,747;7,379;5,544;9,307;18,817;16,901;14,105;9,307;13,397;11,219;8,470;5,886;5,207;4,709;4,382;4,220;4,060;3,901;3,743;3,508;3,508;3,431;3,431;7,469;7,921;3,431;7,190;18,817
  11/1972;6,145;4,220;3,743;5,972;10,638;8,655;6,058;5,040;4,627;4,545;5,375;7,111;5,207;5,715;6,933;6,058;6,231;5,544;12,398;13,599;10,831;8,195;6,318;5,460;5,886;7,022;7,559;6,145;5,040;4,545;---;3,743;6,694;13,599
  12/1972;4,874;5,291;5,544;6,493;8,286;6,933;5,886;5,040;4,301;3,901;3,743;3,743;3,980;3,901;3,664;3,431;3,354;3,277;6,580;6,756;5,207;4,140;7,739;8,747;9,684;8,012;6,145;5,040;6,580;12,101;11,219;3,277;5,922;12,101
  01/1973;7,111;4,957;5,375;6,405;8,933;7,289;6,405;13,902;22,511;12,996;12,996;17,960;11,805;8,747;7,469;9,213;8,378;7,649;7,469;6,231;6,145;6,405;9,495;9,307;8,012;14,309;14,616;12,200;10,446;9,307;9,684;4,957;9,798;22,511
  02/1973;12,796;12,398;11,414;10,254;11,904;11,414;9,589;8,012;7,111;6,668;6,058;5,715;8,562;17,429;16,796;12,200;11,122;10,446;9,307;14,513;10,446;11,511;9,026;7,469;7,111;6,933;6,845;6,756;---;---;---;5,715;9,993;17,429
  03/1973;6,405;5,886;6,231;5,886;15,233;13,700;8,840;8,378;14,411;13,498;11,609;9,684;8,012;7,469;6,933;6,756;6,405;6,058;5,800;5,715;5,629;5,544;7,469;7,379;6,668;6,058;5,715;5,544;5,375;5,544;7,469;5,375;7,784;15,233
  04/1973;8,562;8,378;10,542;8,103;6,668;6,933;6,580;8,747;13,196;12,002;10,542;10,446;14,411;12,398;9,873;8,562;7,379;6,845;7,289;7,739;13,397;14,105;12,002;9,873;8,195;8,562;8,195;7,289;6,668;6,318;---;6,318;9,327;14,411
  05/1973;5,972;5,886;5,629;7,200;6,493;6,231;6,058;5,886;5,544;6,580;7,022;6,933;6,493;6,231;5,800;5,544;5,375;5,375;5,207;5,123;5,040;8,562;8,470;7,200;6,405;5,886;5,544;5,375;5,207;5,207;5,040;5,040;6,081;8,562
  06/1973;4,957;4,874;4,791;4,709;4,709;4,627;4,545;4,545;4,545;4,545;4,463;4,382;4,382;4,301;4,220;4,220;4,140;4,791;6,756;6,493;6,318;5,886;5,629;5,207;4,874;4,709;4,627;4,957;5,207;4,874;---;4,140;4,909;6,756
  07/1973;4,545;4,220;7,649;8,378;6,756;5,375;4,874;4,545;4,220;4,060;4,060;3,980;3,901;3,901;3,822;3,743;3,664;3,586;3,664;4,140;3,901;5,715;5,040;4,709;4,627;4,627;4,545;6,580;6,058;5,375;4,382;3,586;4,795;8,378
  08/1973;4,220;4,060;3,901;3,901;3,901;4,874;4,382;3,980;3,743;3,586;3,508;3,431;3,431;3,277;4,060;3,743;3,586;3,508;3,431;3,354;3,277;3,200;3,124;3,124;3,048;3,048;2,973;2,973;3,124;3,048;2,973;2,973;3,542;4,874
  09/1973;3,124;5,460;5,972;4,791;3,901;3,431;3,200;3,124;3,048;3,200;3,200;3,431;3,200;2,973;3,277;3,124;3,277;3,048;2,898;3,124;3,124;2,973;2,973;2,973;3,124;2,973;2,898;2,823;2,823;2,823;---;2,823;3,344;5,972
  10/1973;2,749;2,675;2,601;2,528;2,528;2,456;3,277;3,586;3,901;5,375;7,111;16,691;13,599;10,063;6,580;4,140;3,743;3,586;5,123;4,140;3,664;3,277;3,200;3,124;3,048;2,973;3,586;3,508;3,124;2,898;4,545;2,456;4,626;16,691
  11/1973;8,378;12,398;9,873;6,580;5,715;4,382;3,901;3,586;3,431;3,431;3,277;3,508;4,382;7,289;6,231;4,709;3,901;7,921;13,599;13,297;10,446;7,379;5,715;5,207;5,291;5,040;4,627;4,140;3,822;3,586;---;3,277;6,168;13,599
  12/1973;3,743;3,586;3,431;4,220;7,289;10,254;14,821;19,898;29,324;22,511;15,233;10,638;15,958;12,002;9,684;10,254;8,933;8,933;10,542;12,398;25,711;23,991;16,481;12,796;12,299;10,542;9,873;9,684;10,446;17,747;23,245;3,431;13,112;29,324
  01/1974;27,690;31,432;20,771;16,376;15,129;13,397;12,002;14,309;12,497;11,904;12,299;16,376;18,924;26,889;23,616;18,817;20,224;17,960;15,854;16,063;16,271;15,336;18,174;18,388;17,535;13,397;16,063;21,788;23,430;19,789;19,032;11,904;18,120;31,432
  02/1974;16,271;18,067;15,854;13,599;11,511;11,025;10,638;13,096;10,831;10,063;9,968;10,831;10,063;9,684;10,254;9,684;9,968;13,196;11,904;9,873;9,495;8,747;8,747;8,286;8,012;7,830;7,559;7,469;---;---;---;7,469;10,804;18,067
  03/1974;7,289;7,289;7,022;6,933;6,845;6,845;8,012;10,254;9,873;14,923;8,933;8,562;10,254;8,747;8,012;7,739;7,649;11,707;13,196;17,535;19,032;16,481;14,004;14,616;15,439;10,446;9,401;8,933;8,378;7,830;7,379;6,845;10,308;19,032
  04/1974;7,200;7,022;7,739;9,589;11,511;10,446;8,378;7,379;6,933;6,756;6,756;6,668;6,933;7,698;7,698;7,332;6,787;6,606;6,426;6,246;6,067;5,978;5,888;5,888;5,978;7,881;7,606;7,149;6,968;6,787;---;5,888;7,276;11,511
  05/1974;6,336;6,067;5,710;5,533;5,533;5,356;5,268;5,268;5,180;5,180;5,092;5,005;5,533;6,067;5,710;5,268;5,092;5,005;4,917;4,830;4,830;4,656;4,656;4,656;4,569;4,569;4,482;4,830;5,005;4,743;4,569;4,482;5,146;6,336
  06/1974;4,482;4,396;4,482;4,396;4,569;4,482;4,396;4,656;4,482;4,482;5,356;9,460;8,993;7,149;5,710;5,092;4,830;4,656;4,482;4,396;4,396;5,533;5,710;4,917;6,968;11,930;11,450;9,367;7,698;6,787;---;4,396;5,990;11,930
  07/1974;5,710;5,005;4,830;4,656;4,482;4,396;4,309;4,309;4,223;4,137;4,137;4,137;4,052;3,966;3,966;3,881;3,881;3,796;3,796;3,796;3,796;3,796;3,796;3,796;3,711;3,711;3,711;3,626;3,626;3,626;3,542;3,542;4,071;5,710
  08/1974;3,542;3,457;3,457;3,457;3,373;3,373;3,289;3,289;3,289;3,289;3,373;3,373;3,289;3,289;3,457;4,309;4,052;3,626;3,457;3,373;3,289;3,289;3,206;3,122;3,122;3,039;3,039;2,956;2,956;2,956;2,956;2,956;3,334;4,309
  09/1974;2,956;2,956;2,956;2,874;2,874;2,874;2,791;2,791;2,791;2,791;2,627;2,627;2,546;2,546;2,464;2,464;2,464;2,383;2,383;2,383;2,627;3,542;3,966;2,956;2,627;2,383;2,303;2,546;3,966;4,309;---;2,303;2,826;4,309
  10/1974;3,626;4,656;4,830;5,356;5,180;5,180;3,881;3,289;3,039;2,956;2,791;2,791;2,627;2,464;2,464;2,303;2,142;2,142;2,142;2,546;2,956;2,709;2,464;2,303;2,464;2,709;3,289;3,457;7,514;10,308;8,713;2,142;3,719;10,308
  11/1974;6,426;4,656;3,457;3,122;2,956;3,289;4,309;4,052;3,457;2,874;2,627;2,874;3,122;3,796;4,137;3,122;2,874;2,627;2,464;2,303;3,457;8,993;11,259;7,514;5,180;3,966;3,457;4,482;6,787;5,622;---;2,303;4,309;11,259
  12/1974;4,830;4,137;4,309;5,092;5,888;6,156;5,710;5,005;4,309;3,711;3,373;3,122;4,482;7,149;7,973;6,516;6,246;10,213;11,642;10,025;8,435;9,930;10,498;19,951;21,583;18,233;13,771;11,068;10,687;8,993;11,259;3,122;8,526;21,583
  01/1975;17,030;16,830;15,539;12,315;10,308;8,899;12,798;11,163;9,554;12,798;10,592;14,456;19,647;19,951;25,905;19,951;15,935;12,605;10,878;10,213;9,273;8,528;7,973;7,606;7,514;8,713;7,241;6,877;6,516;7,881;7,423;6,516;12,029;25,905
  02/1975;10,025;11,259;15,243;18,032;19,242;22,876;17,730;14,358;20,154;22,876;17,931;13,771;11,546;10,308;11,068;15,539;13,283;10,213;9,086;9,554;9,554;11,738;18,736;13,771;10,782;12,411;19,545;20,765;---;---;---;9,086;14,693;22,876
  03/1975;20,154;20,867;18,635;16,830;11,259;10,213;9,648;9,460;10,119;11,738;12,798;10,687;8,899;8,435;8,158;7,789;7,514;7,332;7,149;7,059;6,968;6,877;6,787;6,696;8,528;8,806;7,789;7,059;6,787;6,606;6,877;6,606;9,823;20,867
  04/1975;8,993;8,250;7,789;7,332;6,968;6,336;6,067;5,978;5,888;7,423;10,403;8,806;7,332;6,426;6,968;9,273;7,606;6,787;6,426;5,978;5,710;5,533;5,445;5,356;5,268;5,180;5,092;5,005;4,917;4,917;---;4,917;6,648;10,403
  05/1975;4,917;4,917;5,005;5,356;5,978;6,336;7,332;6,516;6,336;5,799;5,533;5,092;4,743;4,656;4,569;4,569;4,482;4,482;4,482;4,396;4,309;4,309;4,223;4,137;4,137;4,137;4,137;4,137;4,137;4,137;4,137;4,137;4,885;7,332
  06/1975;4,137;4,052;4,052;4,052;4,137;4,137;4,052;4,052;3,966;3,966;3,881;3,796;3,796;3,711;3,711;3,626;3,626;3,626;3,626;3,626;3,542;3,542;3,542;3,542;3,457;3,457;3,457;3,373;3,373;3,373;---;3,373;3,743;4,137
  07/1975;3,373;3,542;3,626;4,917;4,656;4,052;3,881;3,711;3,542;3,457;3,373;3,373;3,373;3,289;3,289;3,206;3,206;3,626;3,711;3,542;3,457;3,373;3,289;3,289;3,206;3,122;3,122;3,122;3,039;2,956;2,956;2,956;3,473;4,917
  08/1975;2,956;2,956;2,956;2,956;2,874;2,874;2,791;2,791;2,791;2,791;2,791;2,709;2,709;2,627;2,627;2,627;2,546;2,464;2,464;2,383;2,303;2,303;2,222;2,222;2,222;2,142;2,142;2,142;2,142;2,142;2,142;2,142;2,542;2,956
  09/1975;2,142;2,142;2,062;2,062;2,062;1,983;1,983;1,904;1,904;1,904;1,825;1,825;1,825;1,746;1,746;1,746;1,746;1,746;1,746;1,746;1,825;1,904;1,904;1,904;1,983;2,062;1,983;2,383;2,383;3,289;---;1,746;1,982;3,289
  10/1975;6,156;4,137;3,039;3,039;3,457;3,711;3,373;4,396;3,881;3,457;3,711;5,533;4,223;3,289;2,956;2,874;2,464;2,546;3,626;3,966;3,626;3,039;2,709;2,464;2,222;2,142;2,142;2,062;1,983;1,825;2,222;1,825;3,235;6,156
  11/1975;3,626;6,156;5,445;3,881;3,122;3,626;3,966;3,711;3,289;3,122;3,373;3,796;3,457;3,206;2,791;2,627;2,383;4,482;3,796;3,206;5,180;4,396;3,966;4,396;8,250;14,162;15,440;11,738;9,836;10,592;---;2,383;5,367;15,440
  12/1975;14,456;14,358;9,648;7,698;5,799;5,005;4,656;4,223;4,223;7,332;5,268;10,119;12,122;23,245;19,343;13,868;9,930;7,514;7,606;7,059;6,067;5,268;4,656;5,180;8,250;11,546;14,456;12,992;17,831;14,456;15,836;4,223;10,000;23,245
  01/1976;13,186;8,713;8,250;11,259;13,966;12,026;11,738;12,992;11,068;9,460;8,806;17,931;10,973;8,899;7,698;6,877;7,059;7,973;7,059;8,250;7,059;6,426;6,426;6,246;5,888;5,533;7,514;10,878;14,456;8,899;7,973;5,533;9,403;17,931
  02/1976;7,059;10,592;13,381;11,738;11,068;11,068;24,179;34,502;43,034;27,088;18,032;13,673;11,354;10,119;9,742;9,460;9,179;9,460;10,973;9,648;9,930;9,742;10,687;12,026;11,642;10,592;12,508;22,329;25,131;---;---;7,059;14,825;43,034
  03/1976;25,131;17,430;14,652;13,673;12,508;11,642;11,068;11,642;13,089;10,213;9,930;12,122;10,592;10,308;9,836;9,179;8,899;9,179;9,367;14,162;13,089;13,478;12,798;14,750;12,992;13,966;13,966;13,771;13,381;12,315;10,782;8,899;12,578;25,131
  04/1976;10,308;9,273;9,179;9,086;8,899;9,086;8,806;8,250;8,158;8,620;9,836;12,992;18,132;19,242;17,931;14,652;12,605;11,642;10,025;9,648;9,273;8,993;8,993;8,528;8,250;8,158;8,065;7,881;7,789;7,606;---;7,606;10,330;19,242
  05/1976;7,423;7,332;7,241;7,149;7,149;7,059;6,968;6,968;7,149;7,973;7,881;7,606;7,332;7,149;7,059;6,787;6,696;6,606;10,687;13,381;11,738;10,782;9,179;8,158;7,973;7,606;7,332;7,149;18,132;18,032;17,630;6,606;8,945;18,132
  06/1976;13,673;9,836;8,899;8,620;8,620;18,233;19,850;17,030;13,381;12,701;15,737;13,575;11,738;10,782;10,119;9,460;8,993;8,435;8,250;8,158;7,973;7,789;7,698;7,514;7,514;7,423;7,332;7,241;7,149;7,149;---;7,149;10,362;19,850
  07/1976;7,332;9,648;18,736;19,444;15,836;14,162;11,163;9,836;10,119;11,163;10,878;10,592;9,930;9,273;8,713;8,899;8,620;8,435;8,250;8,250;8,158;8,158;7,881;7,789;7,698;7,606;7,514;7,332;7,149;6,968;6,877;6,877;9,755;19,444
  08/1976;6,787;6,787;6,606;6,516;6,426;6,877;7,149;6,877;6,696;6,606;8,342;10,308;12,218;12,605;11,546;10,592;9,273;8,250;8,528;10,498;10,878;9,836;8,806;8,065;7,698;7,423;7,059;6,877;6,696;6,606;6,516;6,426;8,256;12,605
  09/1976;6,336;6,246;6,156;6,067;6,336;7,423;11,163;17,831;16,034;13,478;10,973;9,554;9,086;19,647;16,830;14,554;14,358;12,411;11,163;9,836;9,086;8,528;9,179;9,179;9,086;9,273;13,966;20,663;19,647;16,731;---;6,067;11,694;20,663
  10/1976;12,895;11,354;9,930;9,086;8,806;8,993;8,620;8,250;8,993;11,354;10,119;8,899;8,158;7,606;7,332;7,332;7,241;7,332;7,973;7,789;7,606;7,241;7,059;9,179;11,930;9,836;10,119;8,342;7,789;7,423;14,358;7,059;8,998;14,358
  11/1976;16,233;11,259;9,367;8,528;12,026;14,456;14,652;11,642;10,119;8,806;8,158;7,973;9,273;9,648;9,554;8,435;13,381;12,992;12,122;9,930;15,935;16,332;14,358;12,026;10,119;11,259;11,930;12,315;10,498;9,648;---;7,973;11,432;16,332
  12/1976;8,806;9,367;9,648;11,738;13,381;11,450;10,403;13,089;15,440;12,315;10,782;9,836;9,367;9,179;9,179;10,592;12,798;15,046;14,259;12,798;10,592;11,068;12,992;11,450;13,673;17,030;18,938;16,531;12,122;11,068;10,403;8,806;12,108;18,938
  01/1977;9,742;9,179;9,648;9,648;13,673;15,737;14,064;12,701;11,163;9,930;9,742;9,460;8,806;8,713;9,179;9,367;9,179;10,973;19,748;24,939;20,562;16,134;12,411;11,068;11,163;10,878;14,358;14,456;14,064;12,992;15,737;8,713;12,562;24,939
  02/1977;19,140;16,930;13,478;11,354;10,592;9,930;12,605;11,259;11,642;10,687;10,782;9,648;8,806;8,342;8,250;8,158;7,973;7,973;8,158;7,789;8,065;8,993;9,086;7,789;7,881;7,789;7,698;7,514;---;---;---;7,514;9,940;19,140
  03/1977;7,059;7,149;7,241;7,606;7,698;7,789;7,332;7,514;7,514;7,606;7,059;6,606;6,426;6,877;7,332;9,179;8,993;7,881;8,528;7,332;10,025;14,259;11,068;10,687;8,620;8,620;8,620;8,158;10,878;12,605;12,315;6,426;8,599;14,259
  04/1977;11,259;10,025;8,993;8,806;15,737;13,381;11,642;9,836;9,742;16,930;17,330;14,554;11,068;9,648;8,806;8,065;7,698;13,381;16,332;21,788;23,616;20,358;18,333;14,947;13,089;11,930;10,687;9,930;9,367;8,993;---;7,698;12,876;23,616
  05/1977;8,713;8,435;8,250;8,065;7,881;7,698;7,423;7,332;7,332;7,241;7,241;7,149;7,059;6,968;6,877;6,877;7,423;7,423;7,059;6,787;6,606;6,516;6,426;6,426;6,336;6,336;6,246;6,246;6,156;6,156;6,156;6,156;7,059;8,713
  06/1977;6,336;6,336;6,246;6,787;11,450;13,186;11,068;8,993;7,332;6,606;6,336;6,246;6,156;6,067;6,067;6,067;5,978;5,888;5,710;5,622;5,533;5,445;5,445;5,445;5,445;5,533;5,445;5,445;5,356;5,268;---;5,268;6,628;13,186
  07/1977;5,092;4,917;4,743;4,743;4,743;4,656;4,656;4,656;4,656;4,569;4,569;4,569;4,482;4,396;4,396;4,309;4,309;4,569;4,656;4,569;4,396;4,309;4,223;4,137;4,309;4,309;4,223;4,223;4,052;3,966;3,796;3,796;4,458;5,092
  08/1977;3,796;3,711;3,711;3,626;3,626;3,542;3,457;3,457;3,457;3,373;3,373;3,373;3,289;3,289;3,289;3,206;3,206;3,206;3,122;3,122;3,122;3,039;3,039;3,039;2,956;2,956;2,956;2,956;2,956;3,373;4,137;2,956;3,315;4,137
  09/1977;4,137;3,881;3,711;3,626;3,626;3,626;5,356;6,968;6,067;4,743;4,052;3,542;3,206;3,122;3,039;2,956;2,956;2,874;2,874;2,874;3,039;3,122;3,289;6,426;6,426;4,917;3,711;3,542;3,373;3,206;---;2,874;3,943;6,968
  10/1977;3,206;7,698;8,620;6,067;4,569;4,482;4,482;4,137;3,626;3,373;3,122;2,874;2,627;2,627;2,546;2,546;2,627;2,627;3,542;4,137;3,122;2,709;2,464;2,303;2,222;2,142;2,142;2,222;2,383;2,383;2,546;2,142;3,425;8,620
  11/1977;2,709;3,122;3,626;2,874;2,709;2,791;3,289;3,206;2,874;2,791;2,791;3,122;3,711;4,052;5,888;8,899;7,606;6,067;4,917;4,309;3,966;3,881;4,656;5,710;7,332;11,930;7,514;7,149;8,713;11,738;---;2,709;5,131;11,930
  12/1977;13,868;18,854;14,341;17,148;16,866;14,806;12,039;12,130;13,047;13,324;16,866;14,806;11,220;9,598;8,353;7,299;6,604;6,259;6,431;8,264;9,329;13,601;14,713;13,878;11,401;9,508;8,530;7,474;6,951;6,517;6,259;6,259;11,299;18,854
  01/1978;7,212;10,676;8,795;7,912;6,951;6,777;7,649;9,777;8,618;7,299;8,264;14,341;9,508;9,866;15,926;14,434;11,311;9,419;8,264;7,125;6,777;11,583;12,772;11,129;9,151;7,912;6,951;7,474;6,690;6,173;5,915;5,915;9,118;15,926
  02/1978;5,659;5,574;5,404;5,319;5,404;6,087;6,690;5,659;5,319;5,234;5,234;5,744;6,259;6,259;5,830;5,744;5,659;5,319;5,150;5,065;6,777;13,232;11,674;8,176;6,345;5,234;4,897;5,319;---;---;---;4,897;6,224;13,232
  03/1978;5,319;5,150;5,150;7,824;8,884;6,864;6,864;9,777;11,857;11,129;9,062;7,386;6,431;6,001;5,574;5,319;5,065;4,897;4,645;4,477;4,311;4,228;4,228;4,145;4,145;4,145;4,394;4,311;4,228;4,645;5,150;4,145;5,987;11,857
  04/1978;4,728;4,477;4,228;4,062;3,814;3,732;3,732;3,650;3,650;3,650;3,814;3,732;3,650;3,568;3,568;3,568;3,487;3,487;3,405;3,405;3,405;4,561;4,981;4,394;3,897;3,732;3,568;3,568;3,487;3,487;---;3,405;3,816;4,981
  05/1978;3,487;3,487;3,405;3,405;3,324;3,243;3,162;3,081;3,000;2,920;2,920;2,920;2,920;2,920;2,920;2,920;4,062;5,150;5,319;4,981;4,897;4,897;4,812;4,228;3,814;3,650;3,568;3,487;3,487;3,405;3,650;2,920;3,659;5,319
  06/1978;3,814;3,732;3,568;3,405;3,405;3,324;3,243;4,728;10,406;11,765;8,707;5,744;4,812;4,311;4,062;3,814;3,650;3,568;3,487;3,405;3,324;3,324;3,487;3,732;4,145;3,897;3,487;3,405;3,324;3,162;---;3,162;4,408;11,765
  07/1978;3,081;3,000;3,000;2,920;2,920;2,920;2,920;2,920;2,920;2,920;3,000;2,920;2,920;2,920;3,243;5,659;6,259;5,574;5,404;4,812;5,489;7,299;8,707;7,038;5,234;4,645;4,228;3,814;3,650;3,568;3,487;2,920;4,174;8,707
  08/1978;3,405;3,243;3,162;3,081;3,000;3,000;2,920;2,840;2,840;2,760;2,760;2,760;2,680;2,680;2,680;2,680;2,680;2,680;2,680;2,680;2,680;2,600;2,600;2,600;2,600;2,600;2,600;2,600;2,521;2,521;2,442;2,442;2,760;3,405
  09/1978;2,680;2,920;2,840;2,840;3,162;3,650;3,650;3,568;3,081;2,760;2,680;2,600;2,521;2,442;2,363;2,363;2,600;2,680;2,600;2,521;2,442;2,363;2,284;2,206;2,128;2,128;2,050;1,972;1,972;1,972;---;1,972;2,601;3,650
  10/1978;1,895;1,895;1,818;1,818;1,741;1,741;1,741;1,665;1,589;1,589;1,818;1,818;1,818;1,972;2,050;2,050;1,972;1,895;3,000;3,650;3,405;2,680;2,050;1,895;1,818;1,741;1,665;1,665;2,600;3,324;3,897;1,589;2,138;3,897
  11/1978;6,345;4,645;3,162;3,405;7,386;9,508;6,951;4,645;3,487;3,081;4,394;6,259;8,088;5,574;4,394;4,561;7,299;6,777;5,319;9,866;10,496;6,431;13,970;10,136;7,299;5,319;4,981;8,618;11,038;8,000;---;3,081;6,714;13,970
  12/1978;6,345;5,574;5,234;5,150;4,228;3,487;3,814;4,394;8,441;10,136;8,884;6,173;5,404;4,394;3,897;6,345;6,087;5,659;4,477;3,979;3,650;3,405;3,243;3,000;3,162;4,477;12,222;19,425;18,067;15,026;11,414;3,000;6,748;19,425
  01/1979;7,739;6,580;6,933;7,200;5,972;4,874;4,463;3,901;3,508;3,354;3,200;5,460;6,405;5,800;5,291;4,627;3,743;3,200;2,973;3,901;5,375;6,493;7,379;7,830;5,291;6,580;6,668;6,756;15,336;17,429;13,902;2,973;6,392;17,429
  02/1979;10,928;8,470;7,379;7,111;6,668;6,231;5,886;5,460;4,957;4,874;6,058;6,845;11,122;13,599;14,004;11,904;10,735;10,542;11,219;11,316;9,873;8,103;7,739;7,022;6,405;5,886;5,715;5,886;---;---;---;4,874;8,283;14,004
  03/1979;7,559;6,933;6,318;5,800;5,629;5,972;6,405;6,145;6,058;5,629;5,291;5,629;5,800;6,318;5,972;5,715;5,291;4,874;4,627;4,791;4,627;4,791;4,545;4,627;7,022;7,649;6,145;5,291;4,791;4,463;4,220;4,220;5,643;7,649
  04/1979;4,060;3,980;3,901;5,460;14,207;13,902;10,928;8,655;7,200;6,058;5,375;5,123;4,874;4,627;4,301;4,140;3,901;3,901;3,901;3,980;3,822;3,664;3,508;3,431;3,431;3,586;3,586;3,586;4,709;7,289;---;3,431;5,436;14,207
  05/1979;8,195;6,231;5,544;9,968;15,646;12,596;10,831;16,167;13,096;10,063;8,933;7,830;7,200;7,649;7,559;6,756;6,145;5,715;5,460;5,207;5,040;4,957;4,791;4,791;4,709;4,791;4,627;4,545;4,957;7,739;7,921;4,545;7,602;16,167
  06/1979;6,845;5,972;5,460;5,207;5,040;4,874;4,791;4,709;4,709;4,709;4,627;4,545;4,463;4,463;4,463;4,382;4,382;4,382;4,301;4,301;4,220;4,220;4,140;4,140;4,140;4,060;4,060;4,060;4,060;3,980;---;3,980;4,590;6,845
  07/1979;3,980;3,980;3,980;3,901;3,901;3,901;3,901;3,901;4,140;4,791;4,791;4,627;3,980;3,901;3,822;3,743;3,664;3,664;3,822;7,200;7,649;5,886;5,040;4,382;4,140;4,709;5,207;4,791;4,382;4,060;3,822;3,664;4,441;7,649
  08/1979;3,664;3,431;3,354;3,354;3,354;3,354;3,354;3,277;3,277;3,048;2,898;2,675;4,463;5,123;5,629;5,972;5,040;4,301;5,375;7,200;6,231;5,040;4,627;4,140;3,901;3,822;3,980;4,627;4,060;3,822;3,664;2,675;4,195;7,200
  09/1979;3,431;3,277;3,980;4,463;4,220;3,822;3,586;3,431;3,354;3,124;3,124;3,200;3,354;4,140;6,756;7,289;7,022;7,200;6,668;5,715;4,874;4,463;5,800;6,058;5,291;4,382;3,901;3,586;3,431;3,277;---;3,124;4,541;7,289
  10/1979;3,124;3,048;3,124;4,060;5,123;4,957;4,874;13,096;14,616;13,096;11,316;7,200;6,231;6,058;6,145;6,493;5,460;4,709;4,140;3,822;3,586;3,431;3,277;3,124;2,973;2,823;2,823;2,898;3,277;3,200;3,664;2,823;5,347;14,616
  11/1979;4,709;6,058;6,580;6,058;4,463;3,822;3,354;2,973;3,822;8,286;12,696;11,609;8,840;6,318;5,123;4,709;6,318;5,123;4,463;4,709;4,060;3,664;4,463;5,800;8,195;11,414;8,933;7,289;6,058;4,545;---;2,973;6,148;12,696
  12/1979;4,140;4,463;4,957;5,972;7,469;7,111;5,207;4,382;3,980;4,220;4,791;4,957;5,715;5,886;5,715;5,800;7,289;5,972;4,791;6,318;7,921;6,756;17,641;23,245;18,817;15,958;14,105;10,446;9,120;8,195;6,580;3,980;7,997;23,245
  01/1980;12,596;13,096;9,873;7,559;6,145;5,629;5,544;6,058;5,972;7,200;14,309;14,821;11,805;9,589;7,559;6,405;7,559;14,309;16,063;14,004;24,368;19,032;13,297;10,638;14,718;18,174;15,958;13,801;11,609;9,873;9,120;5,544;11,506;24,368
  02/1980;9,495;9,213;8,012;7,469;7,111;7,289;6,405;6,058;6,405;6,231;5,886;5,715;5,800;9,779;7,830;8,195;7,022;7,379;8,286;8,286;8,195;7,289;6,668;7,649;11,609;10,159;11,414;12,101;9,589;---;---;5,715;8,019;12,101
  03/1980;8,012;6,845;6,231;5,800;5,800;5,629;5,375;6,058;7,739;8,747;10,254;12,200;10,159;8,562;8,562;9,120;12,796;9,873;7,559;6,668;5,972;5,544;5,291;5,123;4,874;4,709;4,709;4,545;4,382;4,382;4,301;4,301;6,962;12,796
  04/1980;4,301;6,756;10,928;15,750;22,693;27,892;20,881;14,821;10,928;9,026;8,747;14,411;13,498;19,356;20,552;19,032;16,586;13,196;11,219;10,063;9,307;8,470;8,103;7,739;7,469;7,379;7,200;7,022;6,845;6,580;---;4,301;12,225;27,892
  05/1980;6,580;6,845;8,195;7,830;7,289;6,668;6,318;6,058;5,886;5,886;5,886;5,972;6,756;6,580;6,058;5,715;5,629;5,886;5,972;5,629;5,375;5,375;6,231;5,972;5,544;5,291;4,957;4,874;4,791;4,791;4,791;4,791;5,988;8,195
  06/1980;4,791;4,791;5,040;5,291;5,040;4,957;4,791;4,545;4,382;4,301;4,220;4,140;4,140;4,382;4,301;4,060;3,980;3,980;3,901;3,901;3,901;3,980;4,140;3,901;3,901;14,411;18,697;14,479;10,317;7,302;---;3,901;5,799;18,697
  07/1980;6,442;5,763;5,511;5,177;5,094;5,011;4,929;4,929;4,846;4,764;4,681;4,681;4,518;4,436;4,354;4,273;4,273;4,192;4,192;4,111;4,030;3,950;3,870;3,870;3,790;3,790;3,790;3,710;3,710;3,630;3,710;3,630;4,452;6,442
  08/1980;3,870;3,710;3,630;3,551;3,471;3,471;3,471;3,471;3,471;3,392;3,235;3,078;3,001;3,235;3,313;3,870;4,273;4,030;3,870;3,551;3,313;3,156;3,078;3,313;4,273;5,679;5,679;4,929;4,030;3,630;3,471;3,001;3,726;5,679
  09/1980;3,313;3,235;3,156;3,001;2,846;2,768;2,692;2,692;2,615;2,615;2,615;2,615;2,923;2,923;2,846;2,768;3,078;3,313;3,870;3,790;4,599;6,527;5,511;4,030;3,471;3,001;3,001;3,078;3,313;3,078;---;2,615;3,309;6,527
